Waktu PC,Waktu MCU (ms),Perangkat,Jenis Komunikasi,Pesan
15:30:05.841,102139,ESP32,RX,Loop rate core1: 143 Hz
15:30:05.843,102139,ESP32,RX,core 1 is alive
15:30:06.051,102350,ESP32,RX,UART sent
15:30:06.202,102501,ESP32,RX,core 0 is alive
15:30:06.555,102854,ESP32,RX,UART sent
15:30:06.843,103141,ESP32,RX,Loop rate core1: 143 Hz
15:30:07.058,103357,ESP32,RX,UART sent
15:30:07.562,103861,ESP32,RX,UART sent
15:30:07.843,104141,ESP32,RX,Loop rate core1: 143 Hz
15:30:07.845,104141,ESP32,RX,core 1 is alive
15:30:08.067,104366,ESP32,RX,UART sent
15:30:08.212,104511,ESP32,RX,core 0 is alive
15:30:08.571,104870,ESP32,RX,UART sent
15:30:08.845,105143,ESP32,RX,Loop rate core1: 143 Hz
15:30:09.075,105374,ESP32,RX,UART sent
15:30:09.579,105878,ESP32,RX,UART sent
15:30:09.846,106144,ESP32,RX,Loop rate core1: 143 Hz
15:30:09.848,106144,ESP32,RX,core 1 is alive
15:30:10.084,106383,ESP32,RX,UART sent
15:30:10.222,106521,ESP32,RX,core 0 is alive
15:30:10.588,106887,ESP32,RX,UART sent
15:30:10.848,107146,ESP32,RX,Loop rate core1: 143 Hz
15:30:11.092,107391,ESP32,RX,UART sent
15:30:11.596,107895,ESP32,RX,UART sent
15:30:11.849,108147,ESP32,RX,Loop rate core1: 143 Hz
15:30:11.851,108147,ESP32,RX,core 1 is alive
15:30:12.101,108400,ESP32,RX,UART sent
15:30:12.232,108531,ESP32,RX,core 0 is alive
15:30:12.605,108904,ESP32,RX,UART sent
15:30:12.851,109149,ESP32,RX,Loop rate core1: 143 Hz
15:30:13.109,109408,ESP32,RX,UART sent
15:30:13.613,109912,ESP32,RX,UART sent
15:30:13.852,110150,ESP32,RX,Loop rate core1: 143 Hz
15:30:13.854,110150,ESP32,RX,core 1 is alive
15:30:14.118,110417,ESP32,RX,UART sent
15:30:14.242,110541,ESP32,RX,core 0 is alive
